Book,Chapter,Verse,Text
I Peter,2,20,倘若你們因常犯罪而常挨打、將會忍耐，算甚麼榮譽呢？相反，若你們因作正義的事而受過苦、會堅忍，這件值得稱許的事卻作在    神面前。
I Peter,2,21,的確，你們就是曾為此蒙召，因為基督也是為你們(原文在強調位置)受過苦，持續給你們留下榜樣(指楷模，似臨帖/圖則/素描的圖像)，為的是讓你們能追隨起祂的足跡來。
I Peter,2,22,「這一位、祂沒有犯過罪，甚至詭詐也未曾在他口裡被找出來。」
I Peter,2,23,他不斷被辱罵時曾習慣沒有還過口，他正受苦時也曾習慣沒有說過威嚇的話；卻曾習慣把自己交託出來給那位公義審判的  神（參羅12:19）。
I Peter,2,24,這一位、他親身擔當起我們的罪來，藉著他的身體被掛在木頭上，為的是讓我們既因罪死後能對義活起來。因著他受的鞭痕創傷，你們就得蒙醫治（參賽53:4-12）。
I Peter,2,25,因為你們從前曾習慣是如眾羊兒常被誤導走迷路；相反，現在卻蒙回轉過來到你們生命之牧人和監督那裡去。
I Peter,3,1,同樣地，這些妻子們啊！你們慣常要順服（#同上2:13）那些自己的（強調親密並有婚約的性伴侶）丈夫們；使得甚至若可能有些人一直不信從這道，將必會藉著這些妻子們的品行、卻非言語而獲益，
I Peter,3,2,因為他們已看得見你們心存敬畏而來純潔的品行。
I Peter,3,3,你們的裝飾不該是外在的——編頭髮和戴金器或華美衣之裝飾；
I Peter,3,4,反而，應該是心內隱藏的人，以不朽的質素、溫柔和安靜之心靈為裝飾，這在    神面前正是珍貴的。
I Peter,3,5,事實上，從前那些仰賴    神的聖潔婦女們，他們也曾習慣這樣裝飾美化自己，持續順服（#同上2:13）自己的丈夫們，
I Peter,3,6,正如撒拉那樣聽從了亞伯拉罕，慣常稱他為主一樣；若你們不斷行善而不常被任何恐懼驚嚇著，你們就成為撒拉的孩子們了（v.1-6篇幅明顯較丈夫多，反映信主妻子遭遇的問題是作者特別關注的）。
I Peter,3,7,照樣地，這些丈夫們啊！也要常合情合理體諒地（原文「知識」，本書的反義詞「愚昧無知」（1:14；2:15）對具體理解的參考作用）與妻子同住，因為女性是較為脆弱的器皿（文理指「身體」），你們慣常要對她表現尊重，因為她與你同是生命恩典之共同繼承者；這樣，你們那些眾禱告就不去被阻礙。
I Peter,3,8,而最後，你們所有人都要心靈一致、身同感受、互相體恤、彼此相愛、心存憐憫並謙懷若谷。
I Peter,3,9,不要一直以惡報惡，或以辱罵還辱罵；相反地，你們卻慣常要祝福，因為你們正是為此被蒙召，為的是讓你們能繼承起祝福來。（v.8-9與羅12:9-18有緊密的接觸點，基於《彼前》的代筆人可能是西拉及同取材於流傳於教會的教導傳統）
I Peter,3,10,因為『那一位持續願意來愛慕-生命，去看得見眾多美好的日子，就要禁止舌頭不出惡言來，並且，雙嘴巴也不去說出詭詐的話來；
I Peter,3,11,他要離開出惡來及行出善來，且要尋求起和睦來並追趕出它來。
I Peter,3,12,因為主的雙眼看顧眾義的人，祂的雙耳也垂聽他們的祈求；但是主的臉卻敵對眾作惡的人。（詩34:12-16）』
I Peter,3,13,而若你們能成為那些熱心之眾行善者，將來有誰會害你們的呢？
I Peter,3,14,相反，即使你們為義遭受痛苦，也是有福的。但你們不要因為害怕他們而會被嚇倒，甚至也不要被困擾起來。
I Peter,3,15,但你們要在心裡尊敬起主基督來為聖，總要作好準備：就是對每一位詢問、關於你們裡面盼望之要求的人，一個答辯；
I Peter,3,16,反而，要帶同溫柔和敬畏的心答辯，並且享有著美善的良心（信徒在逼迫中必須有的防衛機制），為的是讓你們正被毀謗時，使得那些誣告你們的人、因你們在基督裡美好的善行（#呼應v.21尾），蒙羞起來。
I Peter,3,17,因為若    神的旨意正是願意你們因行善去受苦，總比因作惡受苦更好。
I Peter,3,18,"因為基督也曾一次為罪死了，就是義的代替眾不義，好讓祂能領你們到    神那裡；一方面，在肉身生命的領域來說（參4:1,2,6），他已被處死了；另一方面，在屬靈生命的領域來說（不應譯為「靈/靈魂」，因有違新約的傳統：「基督的復活是身體復活，而非只是靈的復活」，參4: 6尾），他卻已被  神復活過來。"
I Peter,3,19,祂也曾藉著這位聖靈，去過向那些在監禁中的眾靈宣講出福音來——
I Peter,3,20,給從前不相信的人，就是從前當在挪亞正建造方舟的眾日子，  神曾習慣熱切等待的時候；當時進入那隻方舟，藉著水得蒙拯救的很少，只有八條生命。
I Peter,3,21,而這水相對應的是洗禮，現在也正拯救你們：不是肉身污穢之移除；反而是藉著耶穌基督之復活，向    神許願（非「求的意思」，因這字的用法和沒有新約證據）常存美善的良心（#呼應v.16b ）。
I Peter,3,22,耶穌基督往天上去，正在    神的右邊；眾天使、眾權勢者、眾有能者都服從了（#同上2:13）祂。
I Peter,4,1,所以，基督既然曾在肉身受過苦，你們自己也要用同樣的心志武裝起來，因為那曾在肉身受過苦的，他自己就已經與罪斷絕了，
I Peter,4,2,好使你們不再隨從人之眾私慾；反而是順從    神的旨意，在肉身中去度過餘下的光陰，
I Peter,4,3,因為你們過往所花上了的年日已經夠了！就是你們已作出眾外族人的心意來，已經去行出（這寓意字具希伯來色彩）許多的①淫蕩、②私慾、③醉酒、④荒宴、⑤狂飲以及⑥違律可憎的偶像崇拜（共六項罪行，強調罪的本質及持續性）來。
I Peter,4,4,在這些事上，因你們正不跟他們一起奔走（寓意性用法）進入那同樣放蕩的洪流，他們正感到驚訝，就毀謗著你們。
I Peter,4,5,他們必須向這位正預備好去審判出眾活人和眾死人來的主交帳。
I Peter,4,6,因為眾死人也曾蒙傳過福音給他們，好讓他們一方面，必會按著人之肉身受審判；但另一方面，他們卻能在靈裡照著    神的意思活著。
I Peter,4,7,但所有受造物之終局已經近了（完成時態強調其迫切性），所以，你們要自律和警醒起來，好讓你們向   神作出眾禱告。
I Peter,4,8,最重要的是你們要彼此持續享有熱切的（#呼應1:22）愛，因為愛正遮蓋著眾罪之繁多。
I Peter,4,9,你們要互相款待，不發怨言。
I Peter,4,10,每個人都要照著所領受了的恩賜彼此服侍，作為    神各式各樣（#平行1:6）恩賜的好管家們。
I Peter,4,11,若有人正宣講，就要視作是從    神而來的眾聖言宣講（文理較佳譯法，因下句「平行作用」的提示）；若有人正服侍，就要靠著    神所賜的力量服侍，為的是讓    神能在所有事上藉著耶穌基督得榮耀。榮耀和權能都正是屬乎祂，直到永永遠遠！阿們。
I Peter,4,12,親愛的諸位啊！對那火燃般之苦難臨到你們，為要考驗你們，你們正不要感到驚訝！好像要有一件意外的事臨到在你們身上（主調聖徒付代價是必然，不應感到意外，參4:1；太10:24-25）。
I Peter,4,13,反而，你們既正在基督那些眾苦難上有份（#呼應1:6，因藉著認同→體會→明白→分享基督得勝之榮耀），你們就正該喜樂，好讓你們自己慣常在祂榮耀之顯現的時候，也能喜樂起來、親身大大歡呼。
I Peter,4,14,你們若正為基督之名受辱罵，就有福了！因為那榮耀之靈，就是    神之靈，正親自休憩在你們身上。
I Peter,4,15,因為你們任何人大家慣常都不要因殺人或偷竊或行惡或因好管閒事而受苦。
I Peter,4,16,但人若因作基督徒而受苦，就別讓自己羞恥，倒要讓他藉著這名字頌讚   神。
I Peter,4,17,"因為那時候（▲呼應「苦難特色」1:5,11）到了，讓它去開出審判來，是始自    神的家（喻意性用法，指「我們，即所有人」，參結9:5-6「…從長老殺起」，重點是「以作先兆」）：若先從我們起首，那結局——對那些不信從    神福音的人來說，又會怎麼樣呢？"
I Peter,4,18,「再者，若義人正是困難地才得救，那麼，那不敬虔的與有罪的人，將來又會出現在何處呢？」
I Peter,4,19,因此，那些按照    神旨意受苦的，讓他們自己藉著行善把自己的生命交託給這位信實的創造主。
I Peter,5,1,我正勸勉你們中間作眾長老的和因基督受苦之見證人，又是那將會去顯明榮耀之共享者：
I Peter,5,2,你們務必要牧養出在你們中間    神之羊群來，按照    神的旨意照管著（重點在監督，參2:25同字名詞）他們，不是強迫地；倒是甘心地，也不是貪心地；反而是樂意地，
I Peter,5,3,也不是按那些羊群份額之眾掌控的人，你們卻正是羊群之眾榜樣。
I Peter,5,4,然後，當這位大牧長在得蒙顯現出來的時候，你們自己將必定得著（更確切的第二未來式）那榮耀永不衰殘的華冠。
I Peter,5,5,同樣地，眾位較年輕的啊！你們要服從起（#同上2:13）所有較年長的來；你們都要彼此穿戴起謙卑來，因為『    神自己一直敵擋眾驕傲的人；卻慣常賜恩給眾謙卑的人。（箴3:34）』
I Peter,5,6,所以，你們要在    神大能的手下謙卑起來，以致讓祂能在適當的時候高舉你們。
I Peter,5,7,你們自己要把每一樣憂慮卸出來給    神，因為祂自己為你們的緣故，一直關懷顧念你們。
I Peter,5,8,你們務必要謹慎警醒起來，你們的仇敵魔鬼（魔鬼是一切邪惡的源頭和世界的王，其主要工作是要阻攔神的作為及催毁神的子民）好像吼叫的獅子（意象出自詩22:13）那樣，不斷巡遊往返（主動性），正在尋找任何一個人來吞吃掉（原意「飲下去」，參耶51:34）；
I Peter,5,9,你們要用堅定的信心抵擋起牠來，因為你們正要知道：你們世上的信徒群體，也會發生苦難之相同處境。
I Peter,5,10,但這位賜每一樣恩典的　神，就是曾在基督裡選召你們進入祂永遠榮耀的那一位，在你們暫受苦難之後，祂將來必使你們復原、堅固、剛強及穩固。
I Peter,5,11,權能正是屬乎祂，直到永遠！阿們。
I Peter,5,12,藉著你們這位我正看為忠信的弟兄西拉，我寫了這封簡短的信，勸勉著你們，且證明這個恩典可說是    神真正的恩典；你們務必要在這恩典上站立起來。
I Peter,5,13,那間在巴比倫跟你們同蒙揀選的教會，還有我兒子馬可都正問候你們。
I Peter,5,14,你們務必要用愛之親吻彼此問起安來。願平安臨到你們所有在基督裡廿人！
II Peter,1,1,西門．彼得，耶穌基督的一位僕人和一位使徒，寫信給你們，就是那些因我們的    神 和（有古抄本沒有「和」字）救主耶穌基督之義，已經與我們同樣得享寶貴信仰的人。
II Peter,1,2,願恩惠與平安，因著你們對    神和我們的主耶穌的認識，多而又多加地賜下給你們！
II Peter,1,3,因為    神那神性的能力，藉著我們對這位已用自己的榮耀和美德選召了我們者之認識，祂已把那些關於生命和虔敬的所有賜給我們，
II Peter,1,4,又因祂自己的榮耀和美德，就已經把那些極大而寶貴的眾應許賜給我們，好讓我們既能從那在世界中人性私慾裡之敗壞脫離出來，就可以藉此得以成為屬  神性情之眾分享者。
II Peter,1,5,而且，也正因這相同的緣故，你們務要竭盡全力來（參v.10同源詞）的每一個熱心；在你們的信心（信徒倫理之始及一切品德之本）上加以提供美德；又在美德上加以供應知識；
II Peter,1,6,且在知識上加添節制；並在節制上供應堅忍；還要在堅忍上加以補充虔敬；
II Peter,1,7,且在虔敬上增添愛弟兄的心；以及在愛弟兄的心上補充愛    神和每一個人的心（v. 5-7七句推進、八種德行）。
II Peter,1,8,因為這些屬靈質素正存在於你們裡面並讓它們不斷豐盈地增長，那麼，這些品性就持續促使你們在對我們的主耶穌基督之認識上不致於閒懶，甚至也不致不結果子了；
II Peter,1,9,誠然，那個正沒有準備好這些屬靈質素隨時待用的人，他正是目光短淺的瞎眼人。其實，他已經從過往多年那些眾罪中獲得了潔淨，反倒成了健忘。
II Peter,1,10,"所以倒不如，弟兄們啊！你們務要更竭力起來（需即時行動，參v.5同源詞，參提後4:9, 21；多3:12），使你們的呼召和揀選堅如磐石，好好自己去實踐信仰，因為你們慣常實踐這些生命質素，你們就絕不可能在某時某日跌倒。"
II Peter,1,11,因為這樣的話，祂將必會豐豐富富地供應你們，熱烈歡迎進入我們的主和救主耶穌基督那個永恆國度之這個宏偉的入口。
II Peter,1,12,因此，雖然你們慣常知道這些事且在持續隨時臨到的真道上已得到堅固，我卻總仍將必要去提醒你們有關這些事。
II Peter,1,13,再者，我現在認為：這是理所當然的，當我有一天還在我這地上帳篷的時候，就來不斷激發你們的記憶（按倒影結構，v. 13這句為這段落的關鍵句）。
II Peter,1,14,因為我持續知道：快來到的正是我這地上帳篷之移除（離世委婉說法）的時候，也正如我們主耶穌基督、他曾清晰指示我的。
II Peter,1,15,但我也將必會盡心竭力，使你們在地上帳篷之移除（同上v. 14）以後的任何時候，常常能擁有條件自己去作這些事的回想。
II Peter,1,16,因為我們從前曾使你們知道：我們主耶穌基督大能的降臨之事，不是已跟隨了已被精心編撰的眾無稽傳說；反而，我們卻是已蒙成為了主雄偉輝煌之眾見證人。
II Peter,1,17,因為他已從父    神領受而來的尊貴和榮耀之時，像從極威榮顯赫的榮耀中這樣的有一把聲音被帶出來向他說：「這位正是我所愛的兒子，他是我自己喜悅了的那一位。」
II Peter,1,18,而且，當我們那時同他一起正在那個聖山（很可能是黑門山）上的時候，我們曾親耳聽見祂那個已經從天上發出來的聲音。
II Peter,1,19,再者，我們正還有先知更確切的預言，你們務必要不斷留心（重點在僅守遵行）這信息就是做得正確合宜（參1:10；可7:37；徒10:33..等）了，如同注意慣常照耀在黑暗片地方之一盞燈，直到個日子能破曉出來，並且基督這顆晨星（指金星）能在你們眾人心裡躍升起來之時。
II Peter,1,20,最重要的，你們要知道這個事實（#呼應3:3a）：聖經上每一個預言正是從來不是出於私意的見解；
II Peter,1,21,因為一則預言被發放出來從來不是出於人意；反而是眾人被聖靈持續感動之下說出從    神而來的話。
II Peter,2,1,然而，從前假先知們也曾在  神的子民中出來，照樣，在你們中間也將必會有假教師們出現，他們將必會隱秘地引進毀滅之教條，甚至他們否認著這位曾買贖（換了新主人的圖像）他們的主，他們正是必自取速速的滅亡。
II Peter,2,2,即便如此，許多人仍將必會隨從他們那些眾淫行惡道，真理的道路就將必會因這些假教師而遭到毀謗。
II Peter,2,3,又因著貪婪的心，他們將必以捏造的好些話圖牟在你們身上柞取利益。他們那個懲罰，自古以來總不閒置鬆延；而他們的滅亡也不會一直打盹不臨。
II Peter,2,4,因為　神既然對已犯了罪的眾天使都沒有寬容過；反而，卻被地獄之眾鎖鍊囚禁了在幽冥的深坑裡，祂把他們交付到當時慣常被留著的審判中。
II Peter,2,5,神既然沒有姑息過上古的世人（動詞屬格提示為世人），反而曾引進洪水來滅當時不敬虔的世代；祂卻保護了公義之傳道者挪亞一家八口（原文為「挪亞這第八位」）。
II Peter,2,6,神既然又使所多瑪和蛾摩拉二城已焚燒成灰燼了，向後世眾不虔誠的人宣判了它們的傾覆，就正是已為將來會有的審判設立一個鑒戒，
II Peter,2,7,然而，祂卻拯救了公義的羅得，他經常因那些目無法紀的人在行事的放蕩而受壓迫感到傷痛（客觀用法的意思，參創6:17）；
II Peter,2,8,（因為所見所聞的緣故，那個一直居住在他們中間的義人，他公義的心靈曾習慣因他們眾不法行徑、就在那時一日復一日地折磨著自己。（這插句加強對比效果））
II Peter,2,9,既是這樣，主當然一直也知道怎樣去拯救敬虔的人脫離試煉，而去把眾不義的人存留在被懲罰著的狀態之下，直到審判之日子。
II Peter,2,10,而尤其是那些透過肉身之污穢行於沉溺情慾敗壞的人，還有那些藐視主權威的的人、眾任性膽大者、常無懼毀謗眾尊榮的人。
II Peter,2,11,即使眾天使，雖然他們都正在擁有更大的力量和權能，尚且都不會在主面前（有很多抄本為證，不是沒有介詞「從主來的」意思）說著毀謗的判決去指控他們。
II Peter,2,12,"但這些人呢、好像眾缺乏理性的牲畜，本性已像獸一被生下來就是為了被捕獲和宰殺而生。對那些他們慣常不明白的眾天使（關係代名詞指眾天使(非指事)，參彼後2:10d；猶8,10）一直加以毀謗，他們也將必會在自己的道德敗壞中遭到毀滅。"
II Peter,2,13,他們自己慣常行不義就必受不義的工酬，他們一直把白晝狂歡視為享受，充斥著好些污點和不少瑕疵，當他們正與你們一同聚餐時，他們仍在沉醉於自己那些詭詐為樂之中。
II Peter,2,14,他們雙眼帶有充斥著貪戀淫娃蕩婦的眼神尋看著，又罪慾不止，是一直誘騙眾軟弱心靈之匪類，亦已訓練有素精有著貪婪之心，又是詛咒之眾傢伙；
II Peter,2,15,他們既正在離棄正直的路，就墮入了歧途，隨從了比珥兒子巴蘭之路，這人曾貪戀起不義的作工酬勞來。
II Peter,2,16,但他卻因自己行惡有了指控（因與「過犯」放在一起，具明顯司法指控的意思，不是「責備」之意)；一隻不能說話的驢竟然曾用人的聲音說出話來，攔阻了先知之瘋狂行徑。
II Peter,2,17,這些人正是眾無水的泉源，又是被一股暴風驅散著的好些霧氣，漆黑絕望的幽冥已被保留給他們。
II Peter,2,18,因為他們正在說虛妄之眾誇大的話，他們一直用肉體之情慾和好些淫蕩為餌，引誘著那些剛真正地從錯謬生活中脫逃出來的人。
II Peter,2,19,他們自己一直應許人有自由；但自己卻正是腐敗之眾奴僕，因為一個人已被誰制伏，很自然就已變成了那人的奴僕。
II Peter,2,20,倘若他們既因藉著對主和救主耶穌基督之認識，已曾脫離世界那些可恥的眾行為；然後卻再一次被這些污穢纏住了並制伏下來，那麼，他們自己最終的景況必變得比之前更差了（引太12:43-45的比方）。
II Peter,2,21,因為他們從來未曾能真正認識那公義之路，總好過在已經認識了以後，卻又從蒙傳給了他們那    神聖的誡命而去背棄起來，又要轉回到他們曾習慣有的歪路去。
II Peter,2,22,這事已經在他們身上印證那個真實俗話上的話：「一隻狗已回過頭來吃自己嘔吐之物；而一頭母豬洗淨了又回到爛泥裡打滾（箴26:11）。」
II Peter,3,1,親愛的諸位啊！這已經是我正寫給你們的第二封信。在這兩封書信中，我持續藉著提醒激發著你們健全摯誠的心思，
II Peter,3,2,讓你們去記得起藉聖先知們那些預先說過的話，以及你們眾使徒所傳關乎主和救主的誡命。
II Peter,3,3,最重要的，你們要知道這個事實（#呼應1:20a）：在最後的那些日子，眾嘲笑者將必會在嘲笑聲中來，他們正順著自己那些眾私慾而行，
II Peter,3,4,而且，他們正說：「他來臨之應許正是在那裡呢（反詰語）？因為自從那些列祖們睡了以來，所有事物都一如既往地延續著自創造之初的樣子。」
II Peter,3,5,因為他們一直堅持這個想法，而忽略了這些事，就是諸天藉著    神的話，自遠古以來曾習慣是存在的，而且，地是出於水和已經藉著水而形成的（參創1:1；詩33:6）。
II Peter,3,6,藉著那個神的話，當時的世界就被水淹沒了而自行消滅掉；
II Peter,3,7,但現在的那諸天與那全地呢、正是藉著同樣的話，已被存留以備火用，一直被保留到那些不敬虔的人受審判以及毀滅個日子。（v.5-7彼得使用了重複手法：藉著祂的話→水/水/火）
II Peter,3,8,然而，親愛的諸位啊！惟有這一件事，你們不要一直讓它隱藏起來：就是在主眼前，一日正如千年，千年好像一日。
II Peter,3,9,這位應許之主、祂正是沒有耽延，像有些人正誤以為遲延；反而，他卻正在耐心等候你們，他正是不願意任何人自己去沉淪下去；相反，卻惟願所有人來達致悔改（觀念指離罪轉事主，參接近的羅2:4）。
II Peter,3,10,但那主個日子，正如一個盜賊將必會來到一樣，在那天，那些諸天將必轟然一聲地消失，而眾元素物質正被焚燒而將必會被毀盡，而地和那些其上的眾物件將必不會被找到。
II Peter,3,11,既然這些所有到那時都正如此被毀盡，你們處世為人正必須要以聖潔和敬虔的方式生活，
II Peter,3,12,正應當等候（是環境性必然發生，不是人的願望的「仰望」意思）並催促著  神那個日子來臨，因著那日子，諸天屆時正被火燒而將必會毀盡，以及眾元素物質都正必被焚燒及毀盡。
II Peter,3,13,然而，照著祂的應許，我們持續期盼眾新的諸天和新的全地，那裡有公義常住在其中。
II Peter,3,14,所以，親愛的諸位啊！你們既然正期盼（參3:12-13）這些事，就當竭力起來（參1:5），讓我們被祂看來是沒有玷污、無可指責及在主前和睦；
II Peter,3,15,並且你們慣常要把我們主的恆忍看作得救的機會，正如我們親愛的弟兄保羅，照著已蒙主賜他的智慧也曾寫過信給你們。
II Peter,3,16,也正如在所有那些信上正在說的，在那些信中談論關於這些事。在那些信中有某些地方正是難以明白的，那些無學問的和不堅定的去曲解，正如曲解那些其餘的經書，也就自趨滅亡。
II Peter,3,17,所以，你們呢、親愛的諸位啊！你們既然正預先知道這些事了，那麼，你們自己就總要小心防備，免得你們已被那些惡人的錯謬領入了歧途，就會從自己這堅定穩固的立場上墜落了（象徵用法，參加5:4；雅1:11；彼前1:24）。
II Peter,3,18,我們倒要在恩典、與主和救主耶穌基督的知識上長進。榮耀正是屬於祂，從現在直到永恆之日子！
I John,1,1,論到那個曾習慣從起初就有的生命之道，就是我們已聽過、我們那雙眼已親眼看過，以及我們那雙手親手摸過的（「累贅用法」(跟前面「已親眼看過」一致) ，強調感官的經歷，並強調約翰連同其他門徒跟主耶穌在世相處時的真實性，也參徒17:27同字「揣摩」）——
I John,1,2,這生命也已被顯現出來，我們又已看見，現在又作見證，把那曾習慣是與父同在，且向我們顯現過永遠的生命持續傳給你們。
I John,1,3,我們已看見和已聽見的也不斷傳揚給你們，為了讓你們也能與我們享有團契。而我們的團契就是與父並與祂兒子耶穌基督一起的。
I John,1,4,而且，我們自己正在寫這些事，為了讓我們（有些古卷作：「你們」）的喜樂能得以滿足。
I John,1,5,（1:5~2:27光明與黑暗）而這個信息正是我們已從祂所聽見，現在又正傳給你們的：  神是光（#呼應4:8c），且黑暗在祂裡面正是完全沒有的。
I John,1,6,若我們曾說過自己與  神一起正享有團契，而我們卻容讓自己在黑暗裡行走，那麼，就是正在說謊，並且沒有行著真理。
I John,1,7,若我們能在光明中行走，如同祂自己正是在光明裡一樣，我們就正享有與彼此在一起的團契，祂兒子耶穌之血也持續洗淨我們脫離每一樣的罪。
I John,1,8,若我們能說過自己正是沒有罪，我們正是自欺，真理也正是不在我們裡面了。
I John,1,9,若我們能承認（是「悔改的記號」）自己那些眾罪，  神正是信實的和公義的，為的是讓祂能赦免出我們那些眾罪來，並且讓祂能洗淨了我們，脫離每一樣的不義。
I John,1,10,若我們能說自己沒有犯過眾罪，我們就已經使  神成為說謊者，祂的道也正是不在我們裡面。
I John,2,1,我的孩子們啊！我正在寫信給你們，為的是讓你們不要犯起罪來。而若有人犯了罪，我們在父面前正享有一位中保，就是這義者耶穌基督。
I John,2,2,再者，祂自己為我們那些眾罪正是一個贖罪祭，不單為我們那些眾罪；反而也為全世界人眾多的罪。
I John,2,3,如今，若我們能遵守  神的命令（認識神的人之特色），由此我們慣常知道：我們已經認識祂。
I John,2,4,那個人正說：「我已經認識祂」；但卻沒有遵守祂那些眾命令的人，他正是一位說謊者，真理正是沒有在這個人裡面（v.4以負面角度強化上面v.3）。
I John,2,5,但是不論那一位遵守祂的道，對  神那份愛在他裡面確實地已經得以完全。這樣，我們正知道自己正在  神裡面。
I John,2,6,那個正說自己來住在祂裡面的人，就正應該按著基督曾行出來的去行。
I John,2,7,親愛的諸位啊！我正寫給你們的不是一條新命令；反而是你們從起初曾習慣享有的舊命令；這條舊命令就是你們曾聽過的那道。
I John,2,8,再者，我正寫給你們的也是一條新命令（新舊放在一起非矛盾，而是後者強調耶穌新時代帶來用「新意義及新表達」），這在祂和在你們都是真實的，因為黑暗正被消末，這真光正在顯明。
I John,2,9,那個正說自己能在光明中；卻恨他弟兄的，他到現在正是仍在黑暗裡。
I John,2,10,那位愛他弟兄的，就正住在光明中，而且，一個使人絆跌的陷阱、在他正是沒有。
I John,2,11,但那個恨弟兄的人，就正在黑暗裡，也一直在黑暗裡行走，且不知道往何處去，因為黑暗弄瞎了他那雙眼。
I John,2,12,孩子們啊！我現在正在寫信給你們，因為你們那些眾罪因著基督的名已經得蒙赦免。
I John,2,13,父老們啊！我現在正在寫信給你們，因為你們已經認識從起初就有的那一位。年輕人啊！我現在正在寫信給你們，因為你們已經勝過（#5:4b同字）那惡者。
I John,2,14,孩子們啊！我曾寫過信給你們，因為你們已經認識父。父老們啊！我曾寫過信給你們，因為你們已經認識從起初就有的那一位。年輕人啊！我曾寫過信給你們，因為你們正是強壯，  神的道正住在你們裡面，你們也已經勝過（#5:4b同字）那惡者。
I John,2,15,你們不要愛（格言現在式）世界（指「那些敵對神的世俗態度或價值觀」）和世界（同上）上那些眾事物。任何人若一直愛世界（同上），愛父的心就不在他裡面了，
I John,2,16,因為每一樣世界的事物，無論是從肉身所產生的情慾（主詞所有格，指「肉身是情慾的來源」）與由雙眼所引發的情慾（主詞所有格，同上）及由今生所帶來的驕傲（主詞所有格，同上），都正不是出於父；反而正是來自世界（同上）。
I John,2,17,然而，這世界（同上）和它那私慾不斷被消末；但那慣常遵行  神旨意的人，卻正是直到永遠長存。
I John,2,18,孩子們啊！這正是末世的時候了。正如你們也曾聽過那個敵基督者正要來，而現在已經有很多眾敵基督者，因而我們正知道這正是末世的時候。
I John,2,19,他們從我們當中出去；反而，他們曾習慣是不屬於我們，因為若他們曾習慣是屬於我們，他們就已經留下來跟我們在一起。相反，他們離開我們，為的是讓他們能顯明他們所有的人正是都不屬於我們。
I John,2,20,"但你們自己正享有從那聖者基督（原文「那聖者」是指「基督」）而來的聖靈膏抹（原文χρῖσμα「膏抹」最合理指「聖靈」(「享有膏抹」指「一個人成為基督徒之後，神的靈使他明白神的真理」)，理據：1）舊約有「膏接受聖靈的象徵」(參撒上16:13；賽61:1)及2）本節與約翰福音14:17,26四個用字能相關互解，參吳道忠，《約翰壹貳叁書（卷上）》（香港：天道，2017第二版），頁271-272），你們所有人都一直知道。"
I John,2,21,我曾寫過信給你們，不是因為你們未曾認識真理；反而正是因為你們慣常知道真理，又因為每一個謊言都正不是來自真理的。
I John,2,22,那麼，那一個正是說謊者呢？不就正是那個不承認耶穌是基督的人嗎？那一個不承認父和子的，他正是敵基督者。
I John,2,23,那每一個否認子的，也沒有父；那一位承認子的，就連父也正享有了。
I John,2,24,至於你們呢、你們從起初所聽見過教導的，他務要留在你們裡面；若從起初聽見的教導存留在你們裡面，你們將必會住在子和父裡面。
I John,2,25,那個他曾許諾過給我們的應許，也就是永遠的生命。
I John,2,26,我曾寫過這些話給你們，是關於那些正在誤導你們說的。
I John,2,27,而至於你們呢、那個從祂領受的聖靈膏抹（#同上20a）常住在你們裡面，就正沒有需要某個人教導你們；相反，正如祂的聖靈膏抹（#同上20a）正在所有事上教導起你們來；再者，祂正是真實的；不是一個謊話，而且為的是按著祂正教導你們常住在祂裡面。
I John,2,28,（2:28~4:6神兒女的特權與責任）且孩子們啊！你們現在正要住在祂裡面。為的是讓祂正如若能在甚麼時候顯現，我們就能享有勇氣；當在祂之降臨的時候，我們也不致會從祂感到羞愧起來（關身語態，整句為「交錯平行體」）。
I John,2,29,因為你們若慣常能知道祂是公義的，你們就持續知道每一個行公義的人，也是由祂生的。
I John,3,1,你們要看得到：父已經賜予我們是怎麼樣的愛！為的是讓我們能呼叫出  神的孩子們來！而且，我們也正是祂的孩子。世人正是不認識我們，因為他們未曾認識祂。
I John,3,2,親愛的諸位啊！現在我們是  神的孩子們，我們將來會怎樣，尚未顯明出來；但我們正知道：當祂能被顯現出來的時候，我們將必會像祂，因為我們將必會看見祂正如祂正是怎樣。
I John,3,3,每一個（指「信徒」）正對祂有這盼望的就持續潔淨他自己，正如祂正是潔淨的。
I John,3,4,每一個犯罪的人（針對「那些敵對者」）都正在行不法的事；罪正是不法的事。
I John,3,5,而你們慣常知道基督曾顯現，為的是讓罪能被除掉；但罪在祂裡面正是沒有的（內容指「基督論的陳述」）。
I John,3,6,那每一個住在祂裡面的，就不慣常犯罪；每一個犯罪的，都未曾看見祂，也未曾認識祂。
I John,3,7,孩子們啊！不要讓任何人一直欺騙你們，那個行公義的才是公義的（信徒的道德準則，行為顯出本質，參2:29），正如基督是公義的。
I John,3,8,那個犯罪的是出於魔鬼，因為那個誹謗人的魔鬼從起初就一直犯罪。神的兒子就是為了這緣故，被顯現出來，為的是讓祂能毀滅魔鬼那些眾多的作為。
I John,3,9,那每一個從  神生的就不慣常犯罪，因為  神的種子正存在他裡面；他正是也不能一直犯罪，因為他已經從  神被生下來。
I John,3,10,在這一點上（#3:19同上），誰是那些  神的兒女們，誰是那些魔鬼的兒女們，正是顯而易見，就是每一個不行公義的正不是出於  神，那個不愛自己弟兄的也不是出於  神。
